(46, 21), (46, 32), (48, 29),
(43, 16), (51, 26), (54, 29),
(44, 27), (43, 24), (46, 23),
(47, 21), (47, 31), (49, 32),
(44, 17), (50, 27), (51, 29),
(43, 30), (44, 26), (50, 30),
(46, 26), (48, 33), (50, 34),
(44, 20), (49, 27), (51, 32),
(46, 27), (47, 26), (53, 31),
(46, 26), (49, 31), (49, 31),
(47, 20), (49, 26), (50, 31),
(47, 32), (49, 29), (52, 34),
(46, 28), (48, 31), (47, 31),
(45, 23), (49, 27), (49, 33),
(46, 30), (50, 30), (50, 33),
(47, 28), (48, 29), (48, 29),
(47, 23), (51, 25), (50, 33),
(45, 28), (51, 31), (48, 32),
(49, 27), (47, 27), (48, 30),
(44, 25), (48, 26), (48, 30),
(48, 29), (50, 30), (48, 32),
(48, 25), (49, 26), (47, 31),
(45, 24), (47, 24), (47, 28),
(50, 29), (47, 30), (46, 32),
(48, 24), (48, 27), (46, 30),
(44, 23), (48, 22), (46, 24),
(49, 30), (47, 31), (46, 33),
(47, 27), (47, 30), (45, 31),
(44, 22), (47, 25), (44, 25),
(48, 28), (46, 29), (46, 30),
(47, 26), (47, 29), (44, 28),
(44, 19), (46, 24), (42, 21),
(47, 27), (45, 30), (46, 32),
(48, 26), (47, 31), (43, 29),
(43, 21), (45, 25), (40, 21),
(48, 27), (46, 29), (46, 31),
(47, 25), (48, 31), (43, 28),
(42, 21), (44, 26), (39, 20),
(48, 28), (46, 31), (46, 31),
(45, 26), (48, 32), (43, 28),
(41, 22), (43, 24), (38, 20),
(48, 25), (46, 28), (45, 29),
(45, 22), (47, 30), (43, 26),
(42, 19), (41, 22), (36, 19),
(46, 23), (46, 29), (45, 29),
(46, 22), (48, 29), (44, 24),
(41, 18), (43, 19), (37, 17),
(47, 22), (46, 27), (44, 27),
(46, 21), (49, 27), (44, 23),
(41, 17), (42, 18), (37, 16),
(47, 26), (45, 29), (43, 30),
(46, 22), (48, 30), (43, 25),
(40, 19), (40, 21), (36, 18),
(46, 25), (44, 29), (43, 29),
(44, 23), (47, 29), (42, 24),
(40, 20), (39, 21), (34, 19),
(44, 26), (44, 29), (43, 29),
(45, 23), (46, 30), (40, 25),
(41, 19), (38, 22), (33, 18),
(45, 28), (43, 30), (41, 28),
(45, 22), (45, 29), (39, 22),
(40, 19), (36, 21), (30, 17),
(45, 27), (42, 31), (40, 30),
(44, 24), (45, 30), (37, 23),
(38, 20), (34, 21), (28, 17),
(46, 28), (44, 32), (39, 30),
(46, 23), (44, 30), (37, 22),
(37, 22), (32, 23), (26, 18),
(46, 27), (46, 30), (40, 28),
(46, 23), (43, 28), (37, 19),
(38, 18), (32, 18), (24, 15),
(45, 23), (46, 28), (40, 25),
(45, 21), (42, 27), (36, 15),
(38, 17), (32, 20), (23, 13),
(44, 25), (45, 29), (40, 26),
(45, 24), (42, 27), (36, 18),
(38, 18), (33, 19), (24, 13),
(42, 26), (45, 30), (40, 29),
(45, 26), (42, 31), (36, 22),
(38, 21), (34, 22), (24, 16),
(44, 28), (44, 30), (41, 29),
(46, 27), (42, 31), (36, 24),
(40, 19), (35, 23), (26, 18),
(45, 28), (43, 30), (41, 29),
(45, 24), (43, 27), (37, 23),
(40, 21), (36, 25), (29, 19),
(46, 27), (44, 28), (43, 27),
(46, 22), (44, 24), (38, 26),
(41, 19), (40, 22), (31, 17),
(46, 26), (44, 28), (43, 26),
(46, 23), (44, 24), (40, 24),
(42, 18), (41, 22), (33, 16),
(46, 25), (43, 28), (42, 24),
(46, 22), (43, 26), (40, 26),
(42, 18), (41, 23), (35, 16),
(46, 27), (43, 27), (41, 27),
(46, 22), (45, 26), (40, 26),
(42, 21), (43, 25), (36, 18),
(46, 28), (43, 29), (42, 27),
(47, 26), (43, 29), (41, 30),
(43, 25), (45, 27), (37, 20),
(47, 28), (44, 29), (40, 27),
(47, 24), (44, 28), (41, 27),
(45, 24), (44, 27), (37, 20),
(47, 30), (44, 29), (41, 28),
(47, 27), (44, 31), (41, 29),
(46, 26), (45, 30), (37, 22),
(48, 29), (45, 29), (42, 27),
(47, 26), (44, 28), (40, 27),
(46, 24), (44, 29), (37, 21),
(48, 32), (45, 31), (42, 29),
(46, 26), (44, 29), (40, 27),
(46, 25), (44, 28), (38, 23),
(49, 31), (46, 31), (43, 29),
(46, 27), (43, 29), (41, 26),
(46, 25), (43, 26), (38, 25),
(49, 32), (48, 34), (45, 30),
(45, 30), (43, 31), (40, 28),
(46, 26), (43, 26), (38, 28),
(48, 31), (49, 31), (45, 30),
(45, 28), (42, 29), (40, 25),
(46, 23), (44, 24), (39, 25),
(49, 30), (50, 29), (47, 28),
(45, 29), (42, 28), (40, 25),
(47, 22), (45, 24), (40, 24),
(51, 29), (52, 29), (50, 27),
(45, 30), (43, 28), (40, 26),
(47, 21), (44, 23), (41, 24),
(50, 29), (51, 28), (49, 28),
(46, 29), (43, 27), (41, 26),
(47, 19), (44, 22), (42, 23),
(50, 31), (50, 32), (49, 30),
(46, 30), (44, 29), (40, 26),
(45, 21), (45, 24), (40, 27),
(50, 31), (50, 31), (49, 30),
(47, 29), (43, 29), (40, 27),
(46, 21), (46, 22), (42, 26),
(50, 31), (51, 32), (50, 32),
(47, 30), (44, 29), (41, 29),
(47, 22), (46, 24), (42, 27),
(49, 33), (49, 35), (50, 33),
(47, 32), (42, 33), (40, 31),
(45, 22), (45, 26), (42, 29),
(49, 29), (50, 30), (50, 30),
(45, 30), (44, 30), (41, 28),
(46, 19), (46, 23), (43, 26),
(49, 30), (50, 33), (50, 32),
(46, 30), (43, 32), (42, 29),
(46, 23), (46, 25), (42, 29),
(48, 30), (51, 33), (50, 32),
(46, 32), (43, 31), (42, 29),
(45, 22), (46, 26), (43, 28),
(50, 29), (52, 32), (50, 33),
(47, 31), (44, 31), (41, 31),
(45, 22), (46, 26), (41, 29),
(49, 30), (52, 32), (51, 32),
(46, 31), (44, 30), (41, 31),
(46, 22), (46, 25), (41, 29),
(49, 31), (51, 32), (50, 31),
(45, 31), (44, 29), (41, 30),
(45, 22), (46, 26), (41, 29),
(50, 30), (51, 31), (51, 30),
(45, 31), (44, 30), (41, 31),
(46, 22), (46, 25), (41, 28),
(50, 27), (53, 30), (53, 30),
(47, 31), (44, 30), (42, 30),
(46, 22), (46, 25), (42, 29),
(47, 25), (51, 30), (51, 30),
(46, 30), (45, 28), (42, 29),
(46, 20), (46, 22), (42, 27),
(46, 26), (50, 31), (51, 31),
(46, 28), (44, 29), (42, 29),
(46, 20), (47, 23), (43, 28),
(46, 25), (50, 31), (52, 30),
(45, 29), (44, 30), (42, 29),
(46, 21), (47, 22), (43, 29),
(45, 28), (50, 32), (52, 30),
(44, 25), (44, 29), (43, 28),
(47, 21), (47, 22), (43, 27),
(45, 29), (49, 33), (50, 32),
(48, 27), (45, 31), (43, 28),
(47, 22), (46, 24), (43, 29),
(47, 28), (47, 31), (48, 29),
(48, 27), (45, 28), (42, 26),
(47, 19), (46, 22), (43, 28),
(48, 30), (47, 32), (47, 31),
(47, 29), (44, 29), (41, 29),
(47, 22), (46, 24), (42, 29),
(49, 30), (50, 31), (48, 30),
(44, 31), (41, 31), (39, 28),
(46, 22), (44, 25), (41, 28),
(48, 31), (48, 31), (48, 27),
(46, 27), (42, 28), (38, 24),
(46, 21), (43, 25), (39, 27),
(49, 33), (49, 31), (45, 28),
(44, 28), (41, 31), (38, 26),
(46, 22), (41, 26), (37, 24),
(47, 32), (47, 31), (42, 26),
(44, 26), (40, 29), (35, 25),
(45, 23), (40, 26), (33, 24),
(48, 32), (44, 29), (38, 25),
(43, 27), (38, 28), (32, 23),
(45, 23), (39, 26), (29, 22),
(50, 33), (45, 29), (36, 22),
(42, 29), (36, 29), (30, 21),
(43, 24), (39, 26), (26, 18),
(48, 34), (41, 29), (30, 19),
(42, 27), (35, 26), (25, 19),
(43, 25), (37, 26), (21, 15),
(47, 31), (40, 28), (27, 12),
(41, 26), (34, 25), (24, 15),
(43, 21), (36, 23), (17, 11),
(46, 30), (39, 28), (23, 12),
(41, 24), (34, 24), (20, 12),
(42, 22), (36, 22), (16, 8),
(45, 28), (39, 26), (22, 8),
(40, 24), (33, 24), (20, 10),
(41, 22), (35, 22), (15, 8),
(45, 33), (39, 29), (22, 10),
(41, 24), (32, 25), (19, 10),
(42, 23), (36, 24), (15, 10),
(46, 30), (39, 25), (24, 10),
(41, 24), (34, 22), (20, 10),
(43, 21), (37, 22), (16, 10),
(50, 29), (43, 25), (27, 13),
