(-14, 3), (-11, 0), (-13, 0),
(-14, 1), (-8, -3), (-10, -2),
(-17, 7), (-15, 5), (-16, 7),
(-16, 4), (-12, -1), (-14, 1),
(-10, -1), (-9, -3), (-12, 0),
(-21, 11), (-18, 8), (-16, 9),
(-17, 6), (-14, 2), (-16, 4),
(-11, 1), (-11, -2), (-15, 2),
(-27, 14), (-23, 12), (-16, 9),
(-15, 6), (-16, 6), (-15, 5),
(-12, 2), (-11, -1), (-15, 3),
(-30, 16), (-21, 11), (-16, 8),
(-13, 3), (-15, 3), (-13, 3),
(-10, 0), (-12, -1), (-15, 2),
(-30, 15), (-20, 10), (-18, 9),
(-14, 3), (-16, 5), (-12, 2),
(-12, -1), (-11, -1), (-16, 1),
(-31, 16), (-21, 13), (-22, 13),
(-16, 5), (-15, 6), (-11, 2),
(-13, 0), (-14, 1), (-17, 2),
(-32, 18), (-20, 14), (-26, 17),
(-18, 6), (-15, 6), (-11, 2),
(-15, 2), (-15, 3), (-15, 4),
(-30, 18), (-21, 15), (-30, 21),
(-19, 9), (-13, 6), (-13, 6),
(-16, 4), (-18, 7), (-16, 6),
(-25, 17), (-24, 19), (-30, 24),
(-19, 10), (-17, 10), (-18, 9),
(-16, 5), (-17, 6), (-14, 5),
(-22, 16), (-25, 20), (-31, 24),
(-17, 8), (-15, 7), (-19, 11),
(-15, 4), (-15, 5), (-13, 5),
(-20, 16), (-27, 20), (-32, 22),
(-17, 9), (-18, 10), (-22, 13),
(-15, 4), (-11, 4), (-13, 4),
(-20, 15), (-25, 19), (-31, 23),
(-20, 9), (-22, 11), (-25, 15),
(-14, 4), (-11, 3), (-11, 3),
(-11, 7), (-19, 14), (-30, 20),
(-22, 12), (-28, 15), (-25, 15),
(-14, 5), (-12, 5), (-14, 6),
(-10, 5), (-20, 14), (-29, 19),
(-24, 13), (-28, 15), (-25, 15),
(-13, 5), (-12, 3), (-15, 5),
(-10, 4), (-19, 13), (-28, 19),
(-26, 13), (-30, 17), (-24, 14),
(-13, 5), (-12, 3), (-16, 6),
(-4, -1), (-13, 8), (-29, 21),
(-27, 15), (-31, 19), (-25, 16),
(-14, 8), (-13, 4), (-20, 9),
(6, -10), (-7, 4), (-26, 21),
(-28, 16), (-31, 20), (-25, 18),
(-16, 8), (-16, 7), (-22, 10),
(12, -16), (0, -3), (-26, 23),
(-26, 15), (-29, 19), (-29, 21),
(-18, 8), (-19, 9), (-20, 10),
(13, -17), (3, -5), (-23, 21),
(-25, 14), (-30, 20), (-29, 21),
(-20, 10), (-19, 8), (-22, 11),
(12, -15), (3, -6), (-23, 20),
(-25, 14), (-32, 20), (-28, 19),
(-20, 11), (-18, 8), (-22, 12),
(9, -11), (7, -9), (-22, 19),
(-28, 17), (-31, 20), (-28, 20),
(-21, 12), (-16, 7), (-23, 13),
(2, -2), (10, -13), (-16, 13),
(-25, 14), (-31, 21), (-27, 19),
(-19, 10), (-16, 6), (-20, 9),
(3, -3), (10, -13), (-10, 8),
(-22, 13), (-29, 20), (-28, 21),
(-19, 10), (-17, 7), (-22, 11),
(10, -12), (10, -13), (-7, 8),
(-19, 10), (-28, 19), (-23, 17),
(-15, 7), (-19, 8), (-21, 11),
(15, -19), (13, -15), (-4, 4),
(-17, 9), (-27, 16), (-23, 16),
(-18, 8), (-20, 8), (-21, 10),
(16, -20), (14, -18), (-2, 2),
(-15, 8), (-24, 15), (-21, 15),
(-19, 9), (-23, 12), (-21, 11),
(15, -18), (15, -18), (-3, 4),
(-16, 11), (-22, 15), (-20, 16),
(-19, 9), (-23, 12), (-23, 12),
(13, -16), (15, -19), (-4, 3),
(-19, 13), (-22, 16), (-20, 18),
(-19, 10), (-22, 13), (-26, 16),
(11, -14), (16, -20), (2, -2),
(-22, 16), (-17, 12), (-16, 12),
(-21, 12), (-25, 15), (-28, 18),
(7, -9), (15, -18), (7, -7),
(-26, 16), (-18, 12), (-13, 10),
(-21, 11), (-27, 16), (-26, 17),
(3, -5), (11, -12), (7, -8),
(-26, 17), (-19, 12), (-13, 11),
(-21, 11), (-26, 15), (-27, 18),
(2, -4), (8, -8), (6, -6),
(-22, 16), (-16, 10), (-9, 7),
(-24, 13), (-26, 15), (-28, 18),
(-4, 1), (4, -4), (-1, 2),
(-16, 10), (-12, 7), (-2, 0),
(-30, 19), (-29, 18), (-29, 22),
(-3, 0), (-1, 0), (-4, 5),
(-24, 17), (-15, 11), (0, -1),
(-34, 19), (-29, 18), (-27, 19),
(2, -3), (-1, -1), (-5, 8),
(-27, 20), (-20, 16), (-1, 3),
(-37, 22), (-27, 18), (-21, 15),
(9, -9), (4, -4), (-2, 4),
(-27, 21), (-24, 20), (-5, 5),
(-38, 24), (-27, 21), (-19, 13),
(10, -11), (10, -11), (-1, 2),
(-16, 12), (-16, 15), (-7, 7),
(-39, 24), (-28, 22), (-20, 16),
(8, -9), (11, -12), (1, 0),
(-5, 2), (-3, 2), (-6, 7),
(-34, 24), (-27, 23), (-19, 17),
(7, -8), (11, -12), (3, -3),
(6, -9), (5, -6), (-1, 2),
(-29, 23), (-27, 21), (-19, 18),
(3, -4), (10, -12), (3, -3),
(8, -11), (11, -14), (3, -3),
(-27, 20), (-25, 18), (-19, 17),
(-2, -1), (10, -12), (4, -2),
(-1, -2), (8, -11), (3, -5),
(-30, 21), (-25, 18), (-18, 14),
(1, -5), (10, -13), (6, -5),
(-21, 16), (2, -5), (2, -3),
(-36, 23), (-29, 21), (-21, 16),
(-10, 6), (12, -15), (11, -12),
(-33, 23), (-24, 20), (-9, 8),
(-29, 16), (-29, 18), (-31, 21),
(-28, 21), (-19, 16), (-1, 1),
(-35, 20), (-31, 19), (-26, 19),
(-15, 7), (-15, 8), (-24, 14),
(-39, 26), (-33, 25), (-20, 16),
(-20, 11), (-20, 10), (-25, 16),
(-17, 8), (-15, 7), (-15, 7),
(-36, 21), (-33, 22), (-31, 23),
(-16, 7), (-16, 7), (-21, 12),
(-18, 6), (-14, 5), (-14, 5),
(-27, 15), (-25, 15), (-28, 18),
(-17, 7), (-15, 6), (-19, 10),
(-18, 6), (-15, 3), (-13, 3),
(-19, 10), (-19, 11), (-24, 13),
(-18, 8), (-14, 7), (-17, 9),
(-17, 4), (-16, 3), (-14, 4),
(-15, 6), (-15, 7), (-20, 10),
(-15, 5), (-15, 5), (-14, 6),
(-14, 2), (-16, 2), (-11, 2),
(-14, 6), (-13, 5), (-16, 7),
(-14, 4), (-16, 4), (-12, 4),
(-9, 1), (-16, 1), (-11, 2),
(-13, 3), (-12, 2), (-14, 4),
(-15, 5), (-16, 2), (-10, 2),
(-5, 0), (-15, -1), (-11, -1),
(-13, 4), (-15, 6), (-14, 6),
(-13, 4), (-18, 4), (-10, 3),
(-5, 1), (-15, 1), (-13, 1),
(-13, 3), (-14, 5), (-13, 4),
(-11, 3), (-17, 4), (-11, 3),
(-4, 1), (-14, 0), (-13, -1),
(-11, 3), (-11, 3), (-12, 4),
(-10, 3), (-16, 3), (-10, 1),
(-3, 0), (-12, 0), (-11, -2),
(-11, 3), (-13, 5), (-15, 6),
(-9, 2), (-16, 3), (-10, 1),
(-3, 0), (-12, 0), (-12, -1),
(-9, 3), (-12, 5), (-17, 9),
(-7, 0), (-16, 5), (-11, 3),
(-4, 1), (-13, 2), (-12, 1),
(-10, 3), (-14, 7), (-23, 14),
(-9, 4), (-13, 6), (-12, 5),
(-5, 1), (-15, 3), (-11, 2),
(-11, 3), (-21, 10), (-31, 19),
(-9, 2), (-12, 5), (-16, 8),
(-7, 1), (-13, 4), (-11, 4),
(-14, 4), (-29, 15), (-35, 25),
(-8, 0), (-14, 6), (-23, 14),
(-7, 2), (-11, 3), (-13, 5),
(-14, 4), (-32, 18), (-34, 26),
(-10, 3), (-18, 10), (-27, 19),
(-9, 2), (-10, 2), (-14, 4),
(-17, 5), (-35, 21), (-30, 25),
(-10, 1), (-23, 12), (-32, 21),
(-9, 4), (-10, 4), (-17, 9),
(-19, 5), (-35, 21), (-20, 17),
(-13, 3), (-31, 17), (-32, 23),
(-11, 6), (-15, 8), (-22, 12),
(-22, 8), (-36, 22), (-11, 9),
(-18, 7), (-35, 21), (-31, 25),
(-11, 3), (-16, 8), (-15, 7),
(-24, 10), (-34, 21), (-4, 4),
(-22, 8), (-36, 22), (-32, 23),
(-12, 4), (-17, 8), (-9, 3),
(-29, 15), (-29, 20), (-4, 2),
(-24, 11), (-36, 24), (-34, 26),
(-16, 7), (-14, 7), (-14, 8),
(-31, 18), (-19, 15), (-3, 2),
(-27, 14), (-37, 26), (-38, 28),
(-17, 10), (-12, 6), (-21, 12),
(-32, 20), (-13, 13), (-8, 9),
(-27, 15), (-36, 25), (-41, 30),
(-16, 9), (-19, 13), (-27, 17),
(-31, 18), (-17, 14), (-13, 12),
(-25, 13), (-35, 24), (-41, 28),
(-16, 10), (-21, 11), (-24, 15),
(-25, 13), (-21, 18), (-23, 18),
(-22, 10), (-31, 20), (-38, 25),
(-15, 9), (-21, 11), (-22, 13),
(-21, 11), (-32, 22), (-27, 22),
(-16, 7), (-26, 16), (-33, 22),
(-13, 8), (-19, 8), (-19, 9),
(-21, 9), (-32, 20), (-39, 26),
(-16, 9), (-28, 15), (-23, 13),
(-10, 3), (-14, 5), (-14, 6),
(-17, 8), (-31, 18), (-33, 19),
(-14, 7), (-19, 9), (-13, 7),
(-11, 2), (-15, 5), (-13, 4),
(-19, 10), (-25, 16), (-18, 9),
(-14, 6), (-12, 5), (-13, 5),
(-11, 3), (-13, 4), (-12, 2),
(-23, 11), (-17, 7), (-16, 6),
(-10, 2), (-11, 3), (-14, 4),
(-11, 1), (-14, 3), (-9, -1),
(-16, 8), (-17, 8), (-16, 8),
(-10, 2), (-12, 5), (-13, 5),
(-11, 2), (-12, 0), (-12, 0),
(-16, 7), (-19, 9), (-17, 8),
(-10, 2), (-12, 4), (-15, 6),
(-11, 1), (-11, -1), (-12, -1),
(-19, 7), (-20, 8), (-19, 7),
(-9, 1), (-15, 4), (-17, 6),
(-11, -1), (-10, -2), (-13, 0),
(-21, 9), (-21, 7), (-21, 10),
(-10, 0), (-16, 5), (-17, 6),
(-10, -3), (-13, -1), (-12, -1),
(-23, 11), (-22, 12), (-23, 15),
(-14, 4), (-18, 7), (-22, 10),
(-13, 1), (-14, 1), (-14, 3),
(-21, 11), (-20, 11), (-24, 14),
(-16, 7), (-17, 8), (-24, 13),
(-13, 3), (-15, 3), (-15, 4),
(-23, 11), (-19, 10), (-24, 16),
(-16, 7), (-18, 9), (-26, 16),
(-12, 2), (-14, 2), (-16, 6),
(-23, 12), (-20, 11), (-23, 16),
(-16, 7), (-19, 9), (-26, 14),
(-12, 1), (-15, 4), (-15, 4),
(-21, 12), (-21, 12), (-20, 16),
(-14, 5), (-22, 12), (-27, 16),
(-15, 4), (-16, 4), (-17, 6),
(-22, 12), (-21, 12), (-21, 17),
(-13, 4), (-22, 11), (-27, 15),
(-15, 4), (-17, 4), (-19, 7),
(-23, 13), (-23, 15), (-19, 15),
(-13, 5), (-22, 13), (-29, 18),
(-18, 8), (-19, 7), (-22, 9),
(-22, 12), (-21, 13), (-18, 14),
(-14, 5), (-22, 12), (-27, 16),
(-17, 5), (-21, 8), (-21, 7),
(-25, 14), (-22, 13), (-22, 18),
(-14, 6), (-22, 12), (-23, 13),
(-15, 4), (-22, 10), (-21, 8),
(-27, 16), (-22, 14), (-23, 18),
(-15, 6), (-19, 10), (-23, 14),
(-14, 6), (-22, 10), (-23, 10),
(-27, 15), (-22, 14), (-19, 15),
(-17, 9), (-19, 10), (-21, 15),
(-13, 5), (-20, 9), (-22, 10),
(-26, 16), (-22, 15), (-17, 15),
(-16, 8), (-19, 11), (-23, 16),
(-15, 8), (-19, 11), (-26, 14),
(-24, 13), (-21, 12), (-15, 13),
(-16, 10), (-21, 13), (-28, 21),
(-15, 6), (-17, 8), (-27, 13),
(-21, 12), (-22, 14), (-19, 14),
(-15, 7), (-22, 11), (-29, 16),
(-16, 6), (-18, 8), (-23, 11),
(-24, 14), (-20, 13), (-17, 11),
(-16, 8), (-19, 10), (-32, 19),
(-17, 7), (-17, 7), (-22, 11),
(-25, 15), (-20, 13), (-19, 12),
(-16, 8), (-18, 10), (-31, 19),
(-16, 7), (-17, 6), (-21, 11),
(-22, 13), (-20, 13), (-22, 14),
(-16, 8), (-16, 8), (-29, 17),
(-13, 5), (-20, 8), (-18, 8),
(-20, 10), (-23, 13), (-26, 17),
(-17, 7), (-16, 7), (-26, 14),
(-14, 4), (-19, 7), (-18, 6),
(-20, 9), (-21, 11), (-24, 12),
(-18, 8), (-16, 7), (-21, 11),
(-12, 2), (-17, 5), (-17, 3),
(-22, 10), (-18, 9), (-20, 10),
(-15, 7), (-16, 8), (-18, 9),
(-11, 2), (-17, 4), (-17, 2),
(-21, 9), (-22, 11), (-20, 10),
(-13, 4), (-16, 8), (-18, 7),
(-12, 4), (-17, 6), (-18, 4),
(-20, 9), (-20, 9), (-20, 10),
(-11, 3), (-16, 8), (-17, 7),
(-9, 1), (-17, 5), (-17, 2),
(-19, 9), (-23, 12), (-23, 12),
(-12, 4), (-17, 10), (-18, 9),
(-9, 3), (-17, 7), (-18, 6),
(-21, 12), (-20, 11), (-22, 14),
(-13, 5), (-16, 12), (-18, 11),
(-8, 2), (-15, 7), (-19, 8),
(-21, 11), (-21, 12), (-20, 12),
(-12, 4), (-15, 9), (-16, 9),
(-7, 2), (-15, 7), (-18, 7),
(-22, 12), (-23, 13), (-20, 12),
(-12, 4), (-16, 9), (-18, 10),
(-8, 2), (-14, 7), (-18, 7),
(-21, 11), (-23, 12), (-19, 11),
(-10, 3), (-15, 7), (-18, 10),
(-6, 1), (-14, 6), (-16, 6),
(-21, 12), (-24, 13), (-20, 12),
(-10, 3), (-15, 7), (-16, 9),
(-6, 3), (-15, 8), (-15, 9),
(-17, 8), (-23, 12), (-19, 9),
(-10, 3), (-14, 6), (-16, 10),
(-5, 1), (-15, 8), (-16, 8),
(-16, 9), (-23, 13), (-20, 11),
(-8, 2), (-13, 5), (-17, 10),
(-5, 1), (-15, 8), (-15, 9),
(-17, 8), (-23, 12), (-21, 11),
(-9, 3), (-14, 5), (-16, 8),
(-5, 2), (-14, 8), (-17, 9),
(-19, 9), (-23, 13), (-22, 13),
(-10, 3), (-14, 6), (-17, 9),
(-6, 2), (-16, 9), (-16, 8),
(-22, 11), (-28, 16), (-26, 16),
(-13, 4), (-13, 5), (-17, 8),
(-7, 2), (-14, 7), (-15, 9),
(-23, 10), (-27, 14), (-27, 16),
(-13, 4), (-12, 2), (-17, 8),
(-10, 2), (-14, 4), (-15, 7),
(-25, 13), (-27, 15), (-26, 16),
(-16, 6), (-14, 5), (-19, 9),
(-12, 4), (-13, 5), (-16, 9),
(-28, 15), (-30, 19), (-26, 17),
(-23, 11), (-18, 9), (-21, 11),
(-11, 3), (-13, 4), (-18, 12),
(-30, 18), (-32, 20), (-23, 17),
(-26, 14), (-21, 12), (-20, 12),
(-14, 5), (-16, 8), (-22, 14),
(-36, 22), (-33, 22), (-24, 18),
(-27, 15), (-22, 14), (-20, 14),
(-16, 7), (-18, 9), (-28, 18),
(-38, 23), (-33, 23), (-26, 19),
(-28, 15), (-22, 12), (-20, 13),
(-19, 10), (-20, 11), (-30, 19),
(-37, 23), (-28, 20), (-27, 19),
(-27, 15), (-20, 12), (-25, 18),
(-20, 10), (-20, 11), (-33, 19),
(-35, 22), (-28, 21), (-26, 19),
(-23, 13), (-21, 14), (-30, 22),
(-22, 11), (-22, 12), (-29, 17),
(-31, 19), (-25, 17), (-25, 19),
(-22, 12), (-21, 13), (-33, 23),
(-20, 9), (-28, 16), (-22, 11),
(-26, 14), (-22, 13), (-21, 20),
(-21, 11), (-24, 14), (-32, 21),
(-18, 9), (-31, 17), (-15, 9),
(-25, 14), (-24, 16), (-25, 25),
(-20, 11), (-27, 17), (-31, 20),
(-18, 8), (-26, 14), (-15, 8),
(-22, 12), (-24, 17), (-24, 26),
(-21, 10), (-29, 18), (-35, 23),
(-21, 10), (-21, 10), (-15, 7),
(-21, 14), (-24, 20), (-29, 29),
(-21, 13), (-28, 19), (-34, 23),
(-24, 13), (-19, 11), (-19, 12),
(-20, 14), (-24, 23), (-32, 30),
(-24, 13), (-31, 20), (-34, 23),
(-24, 14), (-16, 8), (-18, 10),
(-20, 12), (-23, 22), (-33, 28),
(-25, 15), (-26, 16), (-31, 23),
(-25, 16), (-14, 7), (-15, 8),
(-22, 15), (-24, 25), (-34, 29),
(-28, 17), (-28, 18), (-30, 21),
(-22, 12), (-16, 9), (-15, 8),
(-24, 16), (-23, 24), (-31, 28),
(-29, 17), (-27, 18), (-30, 20),
(-19, 9), (-16, 8), (-17, 8),
(-25, 19), (-23, 23), (-29, 26),
(-27, 15), (-25, 16), (-29, 19),
(-15, 8), (-12, 4), (-16, 8),
(-19, 20), (-22, 23), (-27, 26),
(-25, 15), (-26, 16), (-30, 22),
(-16, 8), (-12, 4), (-16, 8),
(-14, 19), (-19, 21), (-26, 26),
(-23, 13), (-26, 16), (-30, 21),
(-16, 8), (-15, 8), (-17, 10),
(-12, 18), (-15, 19), (-24, 26),
(-23, 13), (-26, 15), (-31, 21),
(-15, 6), (-17, 8), (-15, 7),
(-11, 17), (-14, 16), (-21, 22),
(-24, 13), (-21, 12), (-30, 20),
(-16, 5), (-16, 6), (-15, 6),
(-10, 20), (-13, 21), (-20, 25),
(-24, 14), (-19, 13), (-24, 18),
(-17, 7), (-20, 9), (-16, 7),
(-13, 22), (-10, 21), (-19, 26),
(-26, 16), (-17, 13), (-24, 19),
(-19, 8), (-18, 8), (-17, 9),
(-13, 24), (-9, 24), (-16, 24),
(-29, 17), (-19, 14), (-22, 19),
(-22, 10), (-20, 11), (-22, 12),
(-14, 23), (-6, 21), (-12, 24),
(-33, 20), (-24, 18), (-20, 20),
(-25, 11), (-22, 11), (-24, 14),
(-14, 17), (-9, 20), (-10, 24),
(-37, 23), (-27, 21), (-22, 21),
(-28, 15), (-24, 14), (-25, 16),
(-10, 12), (-10, 19), (-9, 23),
(-36, 22), (-29, 22), (-21, 21),
(-27, 13), (-24, 13), (-26, 15),
(-9, 13), (-7, 14), (-7, 21),
(-35, 21), (-29, 23), (-22, 21),
(-27, 13), (-22, 12), (-24, 15),
(-14, 14), (-1, 5), (-8, 18),
(-38, 24), (-30, 25), (-28, 25),
(-26, 13), (-23, 14), (-25, 16),
(-18, 12), (-3, 1), (-7, 13),
(-38, 24), (-31, 23), (-29, 23),
(-22, 11), (-18, 8), (-22, 12),
(-22, 16), (-11, 6), (-10, 15),
(-39, 23), (-33, 23), (-34, 23),
(-19, 11), (-17, 8), (-20, 10),
(-29, 21), (-21, 16), (-17, 19),
(-38, 22), (-32, 22), (-36, 23),
(-17, 8), (-18, 9), (-19, 8),
(-34, 25), (-28, 22), (-20, 19),
(-33, 19), (-28, 17), (-32, 20),
(-15, 6), (-17, 7), (-19, 7),
(-38, 23), (-33, 23), (-28, 20),
(-24, 12), (-21, 11), (-27, 15),
(-18, 7), (-17, 6), (-18, 5),
(-38, 23), (-38, 24), (-34, 22),
(-19, 10), (-18, 9), (-23, 12),
(-17, 6), (-15, 4), (-18, 4),
(-32, 19), (-33, 19), (-37, 23),
(-17, 8), (-20, 9), (-18, 6),
(-16, 3), (-17, 4), (-16, 1),
(-25, 12), (-28, 15), (-32, 19),
(-15, 6), (-21, 10), (-16, 4),
(-13, 1), (-15, 3), (-15, 0),
(-19, 10), (-21, 11), (-27, 15),
(-16, 5), (-18, 6), (-16, 3),
(-9, -1), (-15, 2), (-17, 1),
(-16, 6), (-17, 7), (-20, 8),
(-17, 3), (-17, 2), (-17, 2),
(-10, -2), (-15, -1), (-18, 0),
(-15, 6), (-18, 8), (-19, 8),
(-17, 4), (-16, 1), (-18, 4),
(-9, -1), (-14, -1), (-17, 1),
(-16, 6), (-18, 7), (-17, 7),
(-13, 1), (-15, 1), (-17, 3),
(-8, -2), (-12, -2), (-19, -1),
(-17, 5), (-17, 3), (-17, 4),
(-11, -1), (-15, 0), (-18, 3),
(-7, -2), (-9, -3), (-18, -1),
(-15, 2), (-14, 0), (-16, 3),
(-10, -3), (-13, -2), (-18, 1),
(-6, -2), (-8, -3), (-15, -2),
(-12, 0), (-14, 0), (-17, 4),
(-10, -1), (-10, -4), (-15, -1),
(-3, -1), (-7, -3), (-10, -4),
(-11, -3), (-15, 0), (-17, 2),
(-9, -3), (-10, -4), (-14, -2),
(-3, 0), (-6, -6), (-8, -6),
(-12, -1), (-16, 1), (-18, 3),
(-9, -2), (-10, -6), (-12, -2),
(-2, 0), (-5, -5), (-7, -6),
(-12, -1), (-16, 1), (-15, 2),
(-8, -3), (-10, -5), (-10, -4),
(-2, 0), (-5, -3), (-6, -6),
(-11, -3), (-16, 0), (-13, -1),
(-7, -3), (-10, -6), (-10, -4),
(-2, 0), (-5, -4), (-7, -4),
(-11, -3), (-15, -1), (-14, 0),
(-9, -4), (-9, -7), (-10, -3),
(-2, 0), (-4, -5), (-6, -5),
(-12, -2), (-15, 1), (-16, 3),
(-9, -2), (-12, -5), (-11, -1),
(-2, 0), (-6, -3), (-7, -3),
(-14, -2), (-15, 1), (-17, 4),
(-11, -4), (-12, -5), (-12, -1),
(-3, -2), (-7, -7), (-6, -4),
(-17, 1), (-17, 3), (-15, 2),
(-11, -6), (-13, -3), (-12, -2),
(-6, -3), (-10, -7), (-7, -2),
(-16, 1), (-15, 2), (-18, 4),
(-13, -4), (-15, 0), (-13, -2),
(-9, -6), (-10, -5), (-8, -3),
(-17, 3), (-16, 5), (-22, 10),
(-17, 2), (-15, 2), (-14, 1),
(-11, -5), (-12, -2), (-11, -3),
(-17, 7), (-15, 7), (-29, 16),
(-17, 4), (-15, 4), (-18, 5),
(-14, -1), (-13, 1), (-13, -1),
(-18, 9), (-16, 7), (-24, 13),
(-17, 5), (-11, 3), (-23, 10),
(-14, 1), (-12, 1), (-14, 1),
(-21, 9), (-17, 8), (-24, 15),
(-16, 5), (-12, 3), (-26, 12),
(-16, 2), (-13, 2), (-15, 1),
(-26, 13), (-18, 9), (-20, 12),
(-16, 6), (-15, 6), (-28, 15),
(-15, 3), (-13, 4), (-18, 5),
(-27, 14), (-20, 11), (-20, 12),
(-17, 6), (-16, 6), (-25, 12),
(-15, 4), (-15, 4), (-19, 7),
(-27, 15), (-20, 10), (-20, 13),
(-17, 7), (-18, 8), (-25, 15),
(-14, 3), (-18, 7), (-16, 5),
(-26, 17), (-22, 13), (-22, 16),
(-19, 8), (-19, 9), (-23, 13),
(-13, 4), (-22, 9), (-16, 6),
(-30, 19), (-25, 14), (-24, 18),
(-21, 10), (-20, 11), (-24, 13),
(-13, 4), (-22, 10), (-18, 9),
(-32, 20), (-23, 14), (-27, 20),
(-21, 10), (-21, 11), (-23, 13),
(-15, 5), (-25, 11), (-17, 7),
(-33, 20), (-23, 14), (-28, 19),
(-21, 9), (-20, 10), (-20, 13),
(-15, 4), (-23, 10), (-18, 7),
(-33, 22), (-20, 13), (-30, 22),
(-20, 8), (-19, 8), (-18, 12),
(-14, 2), (-22, 9), (-16, 5),
(-32, 22), (-18, 11), (-29, 23),
(-22, 9), (-19, 8), (-21, 13),
(-17, 7), (-22, 11), (-17, 6),
(-32, 22), (-19, 13), (-31, 25),
(-23, 10), (-19, 9), (-25, 14),
(-18, 6), (-22, 8), (-17, 6),
(-31, 21), (-17, 12), (-30, 24),
(-23, 12), (-17, 8), (-25, 14),
(-17, 4), (-23, 10), (-20, 8),
(-31, 22), (-15, 11), (-30, 25),
(-24, 12), (-18, 9), (-27, 16),
(-17, 6), (-23, 10), (-19, 9),
(-30, 22), (-16, 12), (-30, 26),
(-25, 13), (-19, 11), (-30, 20),
(-18, 8), (-24, 13), (-20, 9),
(-28, 20), (-21, 15), (-30, 25),
(-22, 10), (-18, 9), (-29, 17),
(-17, 6), (-24, 11), (-17, 7),
(-27, 21), (-25, 19), (-31, 25),
(-21, 10), (-18, 10), (-32, 20),
(-17, 6), (-23, 12), (-16, 6),
(-25, 18), (-26, 20), (-33, 28),
(-20, 10), (-19, 11), (-32, 19),
(-19, 7), (-24, 12), (-17, 8),
(-27, 19), (-26, 21), (-34, 28),
(-21, 11), (-20, 12), (-32, 21),
(-20, 8), (-22, 12), (-15, 6),
(-25, 18), (-29, 22), (-36, 28),
(-21, 12), (-23, 15), (-33, 22),
(-22, 10), (-18, 8), (-17, 8),
(-26, 17), (-29, 24), (-38, 29),
(-19, 11), (-22, 13), (-34, 22),
(-23, 10), (-15, 8), (-17, 9),
(-26, 16), (-31, 22), (-40, 28),
(-20, 10), (-25, 14), (-33, 20),
(-22, 8), (-18, 7), (-16, 6),
(-25, 18), (-33, 23), (-41, 28),
(-20, 11), (-25, 14), (-32, 20),
(-18, 7), (-17, 8), (-18, 9),
(-25, 18), (-35, 24), (-42, 29),
(-22, 13), (-26, 15), (-35, 22),
(-17, 8), (-17, 7), (-19, 9),
(-27, 19), (-38, 25), (-41, 28),
(-21, 13), (-28, 17), (-38, 24),
(-22, 9), (-16, 6), (-18, 7),
(-29, 20), (-37, 24), (-39, 27),
(-21, 13), (-30, 17), (-40, 25),
(-21, 9), (-14, 4), (-21, 9),
(-28, 22), (-40, 27), (-38, 28),
(-26, 15), (-36, 23), (-41, 27),
(-20, 7), (-17, 7), (-25, 12),
(-24, 20), (-39, 28), (-38, 28),
(-28, 16), (-40, 25), (-39, 25),
(-23, 11), (-20, 11), (-27, 13),
(-21, 19), (-38, 29), (-35, 28),
(-30, 19), (-41, 27), (-39, 29),
(-24, 11), (-21, 11), (-32, 18),
(-11, 11), (-36, 27), (-36, 29),
(-28, 18), (-39, 26), (-37, 28),
(-24, 12), (-26, 15), (-36, 21),
(-11, 12), (-37, 28), (-36, 30),
(-29, 19), (-40, 27), (-36, 27),
(-24, 11), (-27, 15), (-36, 22),
(-11, 12), (-34, 28), (-32, 29),
(-28, 18), (-38, 26), (-37, 27),
(-24, 12), (-30, 17), (-36, 22),
(-15, 16), (-33, 28), (-32, 30),
(-30, 21), (-37, 27), (-37, 29),
(-25, 13), (-29, 18), (-36, 22),
(-21, 21), (-33, 29), (-32, 30),
(-31, 22), (-37, 28), (-36, 29),
(-24, 14), (-28, 18), (-36, 23),
(-24, 22), (-33, 29), (-31, 30),
(-33, 23), (-37, 29), (-37, 28),
(-24, 13), (-28, 17), (-35, 22),
(-25, 22), (-34, 29), (-30, 29),
(-33, 25), (-36, 28), (-36, 28),
(-24, 14), (-31, 19), (-37, 23),
(-26, 21), (-32, 24), (-32, 29),
(-32, 24), (-36, 27), (-34, 26),
(-26, 14), (-32, 19), (-33, 21),
(-32, 25), (-30, 27), (-32, 28),
(-36, 27), (-37, 27), (-34, 28),
(-28, 16), (-35, 21), (-34, 22),
(-31, 24), (-30, 24), (-31, 27),
(-36, 26), (-35, 26), (-33, 27),
(-29, 16), (-38, 24), (-34, 23),
(-27, 23), (-29, 24), (-30, 26),
(-35, 27), (-34, 27), (-32, 27),
(-30, 18), (-37, 23), (-36, 25),
(-26, 22), (-27, 22), (-27, 23),
(-31, 24), (-30, 23), (-29, 24),
(-30, 17), (-38, 23), (-36, 25),
(-26, 22), (-24, 22), (-26, 22),
(-29, 24), (-31, 25), (-31, 27),
(-29, 19), (-38, 24), (-35, 25),
(-21, 20), (-19, 19), (-24, 22),
(-27, 24), (-27, 24), (-29, 27),
(-28, 17), (-37, 23), (-33, 23),
(-17, 18), (-20, 21), (-23, 23),
(-22, 23), (-28, 25), (-29, 29),
(-26, 19), (-36, 25), (-33, 25),
(-15, 15), (-15, 16), (-20, 21),
(-20, 22), (-26, 26), (-24, 26),
(-23, 13), (-36, 24), (-33, 24),
(-9, 9), (-9, 12), (-18, 20),
