Time(s),Distance(m)
9.38,0.1400
9.38,0.1400
9.38,0.1300
9.48,0.1200
9.48,0.1200
9.48,0.1200
9.48,0.1200
9.48,0.1100
9.48,0.1100
9.48,0.1300
9.48,0.1300
9.48,0.1400
9.48,0.1400
9.58,0.1500
9.58,0.1500
9.59,0.1500
9.59,0.1500
9.59,0.1400
9.59,0.1400
9.59,0.1500
9.59,0.1500
9.59,0.1400
9.59,0.1300
9.78,0.1300
9.78,0.1400
9.78,0.1400
9.78,0.1300
9.78,0.1300
9.78,0.1400
9.78,0.1400
9.78,0.1400
9.78,0.1400
9.78,0.1400
9.78,0.1400
9.78,0.1400
9.78,0.1400
9.78,0.1400
9.78,0.1400
9.78,0.1500
9.78,0.1600
9.78,0.1600
9.78,0.1600
9.78,0.1400
9.88,0.1400
9.88,0.1600
9.88,0.1600
9.89,0.1600
9.89,0.1500
9.89,0.1400
9.89,0.1500
9.89,0.1500
9.89,0.1300
9.89,0.1400
10.08,0.1400
10.08,0.1500
10.08,0.1600
10.08,0.1600
10.08,0.1500
10.08,0.1300
10.08,0.1600
10.08,0.1500
10.08,0.1600
10.08,0.1600
10.08,0.1500
10.08,0.1500
10.08,0.1400
10.08,0.1600
10.08,0.1500
10.08,0.1500
10.08,0.1500
10.08,0.1400
10.08,0.1400
10.08,0.1500
10.18,0.1400
10.18,0.1500
10.18,0.1500
10.18,0.1400
10.18,0.1300
10.19,0.1300
10.19,0.1300
10.19,0.1300
10.19,0.1300
10.38,0.1400
10.38,0.1400
10.38,0.1300
10.38,0.1400
10.38,0.1400
10.38,0.1400
10.38,0.1500
10.38,0.1500
10.38,0.1600
10.38,0.1400
10.38,0.1400
10.38,0.1400
10.38,0.1400
10.38,0.1400
10.38,0.1500
10.38,0.1600
10.38,0.1500
10.38,0.1500
10.38,0.1500
10.38,0.1500
10.48,0.1400
10.48,0.1400
10.48,0.1500
10.48,0.1500
10.48,0.1500
10.48,0.1600
10.48,0.1500
10.48,0.1500
10.48,0.1500
10.48,0.1500
10.59,0.1500
10.59,0.1600
10.59,0.1600
10.59,0.1600
10.59,0.1600
10.59,0.1500
10.59,0.1500
10.59,0.1600
10.59,0.1500
10.59,0.1500
10.78,0.1400
10.78,0.1500
10.78,0.1600
10.78,0.1600
10.78,0.1600
10.78,0.1700
10.78,0.1700
10.78,0.1600
10.78,0.1500
10.78,0.1600
10.78,0.1500
10.78,0.1500
10.78,0.1600
10.78,0.1600
10.78,0.1500
10.78,0.1500
10.78,0.1600
10.78,0.1600
10.78,0.1600
10.78,0.1500
10.88,0.1600
10.88,0.1600
10.88,0.1600
10.88,0.1600
10.88,0.1600
10.88,0.1500
10.88,0.1500
10.88,0.1500
10.88,0.1500
10.88,0.1400
10.99,0.1400
10.99,0.1500
10.99,0.1400
10.99,0.1500
10.99,0.1500
10.99,0.1500
10.99,0.1500
10.99,0.1400
10.99,0.1400
10.99,0.1500
11.18,0.1400
11.18,0.1300
11.18,0.1400
11.18,0.1300
11.18,0.1300
11.18,0.1400
11.18,0.1500
11.18,0.1600
11.18,0.1600
11.18,0.1600
11.18,0.1600
11.18,0.1500
11.18,0.1600
11.18,0.1600
11.18,0.1600
11.18,0.1500
11.18,0.1500
11.18,0.1600
11.18,0.1700
11.28,0.1600
11.28,0.1600
11.28,0.1500
11.29,0.1600
11.29,0.1700
11.29,0.1700
11.29,0.1600
11.29,0.1600
11.29,0.1600
11.29,0.1600
11.39,0.1600
11.39,0.1600
11.39,0.1500
11.39,0.1600
11.39,0.1600
11.39,0.1500
11.39,0.1500
11.39,0.1500
11.39,0.1600
11.39,0.1600
11.58,0.1500
11.58,0.1500
11.58,0.1500
11.58,0.1600
11.58,0.1600
11.58,0.1600
11.58,0.1600
11.58,0.1600
11.58,0.1600
11.58,0.1600
11.58,0.1600
11.58,0.1500
11.58,0.1500
11.58,0.1400
11.58,0.1500
11.58,0.1500
11.58,0.1600
11.58,0.1500
11.58,0.1400
11.58,0.1400
11.68,0.1500
11.68,0.1500
11.69,0.1500
11.69,0.1400
11.69,0.1500
11.69,0.1500
11.69,0.1400
11.69,0.1500
11.69,0.1400
11.69,0.1400
11.79,0.1600
11.79,0.1600
11.79,0.1600
11.79,0.1500
11.79,0.1600
11.79,0.1500
11.79,0.1600
11.79,0.1700
11.79,0.1600
11.79,0.1700
11.98,0.1700
11.98,0.1700
11.98,0.1600
11.98,0.1600
11.98,0.1700
11.98,0.1700
11.98,0.1700
11.98,0.1700
11.98,0.1600
11.98,0.1600
11.98,0.1600
11.98,0.1700
11.98,0.1600
11.98,0.1700
11.98,0.1600
11.98,0.1700
11.98,0.1600
11.98,0.1600
11.98,0.1700
11.98,0.1600
12.08,0.1600
12.08,0.1600
12.08,0.1600
12.08,0.1700
12.08,0.1600
12.08,0.1600
12.08,0.1600
12.08,0.1700
12.08,0.1700
12.18,0.1600
12.18,0.1700
12.19,0.1600
12.19,0.1600
12.19,0.1600
12.19,0.1600
12.19,0.1600
12.19,0.1500
12.19,0.1600
12.19,0.1600
12.38,0.1700
12.38,0.1700
12.38,0.1700
12.38,0.1700
12.38,0.1600
12.38,0.1600
12.38,0.1600
12.38,0.1600
12.38,0.1600
12.38,0.1600
12.38,0.1700
12.38,0.1700
12.38,0.1700
12.38,0.1600
12.38,0.1700
12.38,0.1700
12.38,0.1600
12.38,0.1600
12.38,0.1700
12.38,0.1600
12.48,0.1700
12.48,0.1700
12.48,0.1700
12.48,0.1700
12.48,0.1700
12.49,0.1700
12.49,0.1800
12.49,0.1700
12.49,0.1600
12.49,0.1700
12.59,0.1800
12.59,0.1700
12.59,0.1700
12.59,0.1600
12.59,0.1700
12.59,0.1700
12.59,0.1700
12.59,0.1600
12.59,0.1800
12.59,0.1800
12.78,0.1700
12.78,0.1700
12.78,0.1700
12.78,0.1600
12.78,0.1700
12.78,0.1700
12.78,0.1700
12.78,0.1700
12.78,0.1700
12.78,0.1900
12.78,0.1700
12.78,0.1600
12.78,0.1600
12.78,0.1600
12.78,0.1600
12.78,0.1700
12.78,0.1600
12.78,0.1800
12.78,0.1700
12.78,0.1700
12.89,0.1600
12.89,0.1700
12.89,0.1700
12.89,0.1700
12.89,0.1700
12.89,0.1700
12.89,0.1700
12.89,0.1700
12.89,0.1700
12.89,0.1600
13.08,0.1600
13.08,0.1700
13.08,0.1700
13.08,0.1800
13.08,0.1800
13.08,0.1700
13.08,0.1700
13.08,0.1700
13.08,0.1800
13.08,0.1700
13.08,0.1800
13.08,0.1900
13.08,0.2000
13.08,0.2000
13.08,0.2000
13.08,0.2000
